no2,,,
2024,,,
annual mean,,,
ug m-3,,,
,,,
gridcode,x,y,no22024
87394,443500,1173500,1.478051
87395,444500,1173500,1.360685
87396,445500,1173500,1.290157
87397,446500,1173500,1.272528
87398,447500,1173500,1.221881
87401,450500,1173500,1.16109
87402,451500,1173500,1.138216
87403,452500,1173500,1.108057
88070,429500,1172500,0.9090018
88071,430500,1172500,0.9339728
88072,431500,1172500,0.9672351
88073,432500,1172500,1.005025
88074,433500,1172500,1.066343
88075,434500,1172500,1.085617
88076,435500,1172500,1.124676
88077,436500,1172500,1.185292
88078,437500,1172500,1.318981
88079,438500,1172500,1.459917
88080,439500,1172500,1.637652
88081,440500,1172500,1.665858
88082,441500,1172500,1.564521
88083,442500,1172500,1.400983
88084,443500,1172500,1.332948
88085,444500,1172500,1.294237
88086,445500,1172500,1.228399
88087,446500,1172500,1.197354
88090,449500,1172500,1.135751
88091,450500,1172500,1.164894
88092,451500,1172500,1.126793
88093,452500,1172500,1.090117
88108,467500,1172500,0.8414877
88109,468500,1172500,0.8742619
88110,469500,1172500,0.8390441
88111,470500,1172500,0.8418319
88760,429500,1171500,0.9108081
88761,430500,1171500,0.9356408
88762,431500,1171500,0.9748017
88763,432500,1171500,1.023063
88764,433500,1171500,1.08955
88765,434500,1171500,1.100261
88766,435500,1171500,1.124776
88767,436500,1171500,1.193159
88768,437500,1171500,1.28045
88769,438500,1171500,1.341881
88770,439500,1171500,1.405738
88771,440500,1171500,1.376777
88772,441500,1171500,1.33547
88773,442500,1171500,1.316703
88774,443500,1171500,1.274115
88775,444500,1171500,1.215873
88776,445500,1171500,1.20102
88777,446500,1171500,1.183339
88779,448500,1171500,1.149805
88780,449500,1171500,1.159679
88781,450500,1171500,1.147262
88782,451500,1171500,1.107846
88797,466500,1171500,0.8248943
88798,467500,1171500,0.8224481
88799,468500,1171500,0.8669414
88800,469500,1171500,0.8351585
88801,470500,1171500,0.8015744
89450,429500,1170500,0.9115736
89451,430500,1170500,0.9444096
89452,431500,1170500,0.985427
89453,432500,1170500,1.037673
89454,433500,1170500,1.114058
89455,434500,1170500,1.115465
89456,435500,1170500,1.141089
89457,436500,1170500,1.193244
89458,437500,1170500,1.24539
89459,438500,1170500,1.257012
89460,439500,1170500,1.275886
89461,440500,1170500,1.258375
89462,441500,1170500,1.232088
89463,442500,1170500,1.247226
89464,443500,1170500,1.21289
89465,444500,1170500,1.196745
89466,445500,1170500,1.160848
89468,447500,1170500,1.153155
89469,448500,1170500,1.159483
89470,449500,1170500,1.142074
89471,450500,1170500,1.148009
89487,466500,1170500,0.8242711
89488,467500,1170500,0.8301638
90141,430500,1169500,0.9411365
90142,431500,1169500,0.9929165
90143,432500,1169500,1.018116
90144,433500,1169500,1.116132
90145,434500,1169500,1.125877
90146,435500,1169500,1.154745
90147,436500,1169500,1.188236
90148,437500,1169500,1.195568
90149,438500,1169500,1.203933
90150,439500,1169500,1.211991
90151,440500,1169500,1.202125
90152,441500,1169500,1.189893
90153,442500,1169500,1.164776
90154,443500,1169500,1.165198
90155,444500,1169500,1.166317
90156,445500,1169500,1.16473
90157,446500,1169500,1.129877
90158,447500,1169500,1.158918
90159,448500,1169500,1.163889
90160,449500,1169500,1.185177
90161,450500,1169500,1.148783
90177,466500,1169500,0.8180494
90833,432500,1168500,1.030537
90834,433500,1168500,1.079945
90835,434500,1168500,1.137513
90836,435500,1168500,1.231857
90837,436500,1168500,1.189736
90838,437500,1168500,1.168252
90839,438500,1168500,1.171636
90840,439500,1168500,1.174777
90841,440500,1168500,1.184226
90842,441500,1168500,1.137052
90843,442500,1168500,1.121574
90844,443500,1168500,1.119795
90845,444500,1168500,1.13013
90846,445500,1168500,1.14188
90847,446500,1168500,1.137575
90848,447500,1168500,1.149524
90849,448500,1168500,1.182835
90850,449500,1168500,1.168684
90866,465500,1168500,0.8183299
90867,466500,1168500,0.8130652
91521,430500,1167500,0.9554684
91522,431500,1167500,0.9986801
91523,432500,1167500,1.028231
91524,433500,1167500,1.067299
91525,434500,1167500,1.159758
91526,435500,1167500,1.213158
91527,436500,1167500,1.224716
91528,437500,1167500,1.160229
91529,438500,1167500,1.161316
91530,439500,1167500,1.153993
91531,440500,1167500,1.163307
91532,441500,1167500,1.110108
91533,442500,1167500,1.087632
91534,443500,1167500,1.084233
91535,444500,1167500,1.098055
91536,445500,1167500,1.119402
91537,446500,1167500,1.133651
91538,447500,1167500,1.16306
91539,448500,1167500,1.174049
91540,449500,1167500,1.225427
91541,450500,1167500,1.162081
91542,451500,1167500,1.141888
91548,457500,1167500,0.9803268
91550,459500,1167500,0.9210555
91551,460500,1167500,0.8970455
92210,429500,1166500,0.9405069
92211,430500,1166500,0.9696189
92212,431500,1166500,1.005928
92213,432500,1166500,1.039562
92214,433500,1166500,1.072002
92215,434500,1166500,1.148989
92216,435500,1166500,1.166308
92217,436500,1166500,1.210971
92218,437500,1166500,1.180629
92219,438500,1166500,1.173862
92220,439500,1166500,1.143939
92221,440500,1166500,1.145052
92222,441500,1166500,1.096857
92223,442500,1166500,1.070438
92224,443500,1166500,1.065467
92225,444500,1166500,1.076253
92226,445500,1166500,1.105101
92227,446500,1166500,1.137712
92228,447500,1166500,1.180795
92229,448500,1166500,1.206324
92230,449500,1166500,1.228353
92231,450500,1166500,1.186231
92232,451500,1166500,1.156386
92237,456500,1166500,1.035751
92238,457500,1166500,1.023627
92239,458500,1166500,0.9713748
92240,459500,1166500,0.9355965
92241,460500,1166500,0.9024877
92899,428500,1165500,0.9187967
92900,429500,1165500,0.9517426
92901,430500,1165500,0.9794534
92902,431500,1165500,1.009982
92903,432500,1165500,1.045305
92904,433500,1165500,1.091035
92905,434500,1165500,1.329827
92906,435500,1165500,1.151717
92907,436500,1165500,1.194555
92908,437500,1165500,1.189632
92909,438500,1165500,1.213223
92910,439500,1165500,1.144933
92911,440500,1165500,1.117215
92912,441500,1165500,1.102451
92913,442500,1165500,1.061905
92914,443500,1165500,1.05573
92915,444500,1165500,1.062904
92916,445500,1165500,1.089832
92917,446500,1165500,1.136402
92918,447500,1165500,1.212717
92919,448500,1165500,1.228604
92920,449500,1165500,1.224137
92921,450500,1165500,1.189835
92922,451500,1165500,1.157695
92923,452500,1165500,1.176202
92924,453500,1165500,1.176188
92925,454500,1165500,1.170648
92926,455500,1165500,1.166858
92927,456500,1165500,1.059523
92928,457500,1165500,1.00963
92929,458500,1165500,0.9623427
92930,459500,1165500,0.9277778
92931,460500,1165500,0.9031721
92932,461500,1165500,0.884675
93589,428500,1164500,0.9144994
93590,429500,1164500,0.952886
93591,430500,1164500,0.9814547
93592,431500,1164500,1.010795
93593,432500,1164500,1.039445
93594,433500,1164500,1.079622
93595,434500,1164500,1.101847
93596,435500,1164500,1.114019
93597,436500,1164500,1.128435
93598,437500,1164500,1.111762
93599,438500,1164500,1.123556
93600,439500,1164500,1.157409
93601,440500,1164500,1.140544
93602,441500,1164500,1.078688
93603,442500,1164500,1.050898
93604,443500,1164500,1.0535
93605,444500,1164500,1.068722
93606,445500,1164500,1.09962
93607,446500,1164500,1.15925
93608,447500,1164500,1.233624
93609,448500,1164500,1.26425
93610,449500,1164500,1.231218
93611,450500,1164500,1.211368
93612,451500,1164500,1.169273
93613,452500,1164500,1.188163
93614,453500,1164500,1.220411
93615,454500,1164500,1.264044
93616,455500,1164500,1.189448
93617,456500,1164500,1.065868
93618,457500,1164500,1.012165
93619,458500,1164500,0.9612987
93621,460500,1164500,0.9021921
94280,429500,1163500,0.9480405
94281,430500,1163500,0.9859863
94282,431500,1163500,1.018872
94283,432500,1163500,1.044509
94284,433500,1163500,1.075116
94285,434500,1163500,1.072036
94286,435500,1163500,1.063882
94287,436500,1163500,1.113277
94288,437500,1163500,1.106514
94289,438500,1163500,1.096397
94290,439500,1163500,1.113394
94291,440500,1163500,1.181475
94292,441500,1163500,1.095657
94293,442500,1163500,1.046734
94294,443500,1163500,1.055363
94295,444500,1163500,1.086384
94296,445500,1163500,1.106045
94297,446500,1163500,1.21716
94298,447500,1163500,1.320989
94299,448500,1163500,1.337287
94300,449500,1163500,1.285873
94301,450500,1163500,1.222294
94302,451500,1163500,1.163947
94303,452500,1163500,1.171655
94304,453500,1163500,1.30984
94305,454500,1163500,1.364276
94306,455500,1163500,1.146904
94307,456500,1163500,1.044536
94308,457500,1163500,0.9906523
94309,458500,1163500,0.9406899
94955,414500,1162500,0.7497697
94956,415500,1162500,0.7580416
94957,416500,1162500,0.7645025
94958,417500,1162500,0.7745031
94970,429500,1162500,0.9525034
94971,430500,1162500,0.9715778
94972,431500,1162500,0.995827
94973,432500,1162500,1.020423
94974,433500,1162500,1.033591
94976,435500,1162500,1.06989
94977,436500,1162500,1.074257
94978,437500,1162500,1.084774
94979,438500,1162500,1.075591
94980,439500,1162500,1.074859
94981,440500,1162500,1.085407
94982,441500,1162500,1.117751
94983,442500,1162500,1.043686
94984,443500,1162500,1.039963
94985,444500,1162500,1.066206
94986,445500,1162500,1.119637
94987,446500,1162500,1.739574
94988,447500,1162500,2.088029
94989,448500,1162500,1.761391
94990,449500,1162500,1.414231
94994,453500,1162500,2.527591
94995,454500,1162500,1.319325
94996,455500,1162500,1.102957
94997,456500,1162500,1.0072
94998,457500,1162500,0.9488534
95002,461500,1162500,0.866605
95644,413500,1161500,0.7376658
95645,414500,1161500,0.7489804
95646,415500,1161500,0.7591324
95647,416500,1161500,0.7694176
95648,417500,1161500,0.7833007
95649,418500,1161500,0.7978766
95659,428500,1161500,0.9438874
95660,429500,1161500,0.9573658
95664,433500,1161500,1.026892
95665,434500,1161500,1.039846
95666,435500,1161500,1.06194
95667,436500,1161500,1.07738
95668,437500,1161500,1.07167
95669,438500,1161500,1.059159
95670,439500,1161500,1.053337
95671,440500,1161500,1.051067
95672,441500,1161500,1.107645
95673,442500,1161500,1.034383
95674,443500,1161500,1.031347
95675,444500,1161500,1.051683
95676,445500,1161500,1.105012
95677,446500,1161500,1.15252
95678,447500,1161500,1.146584
95684,453500,1161500,1.152649
95685,454500,1161500,1.122766
95686,455500,1161500,1.024865
95687,456500,1161500,0.9524911
96334,413500,1160500,0.7336043
96335,414500,1160500,0.7438233
96336,415500,1160500,0.756186
96337,416500,1160500,0.772487
96338,417500,1160500,0.8011337
96339,418500,1160500,0.8011222
96348,427500,1160500,0.9172667
96349,428500,1160500,0.9201796
96350,429500,1160500,0.9282348
96351,430500,1160500,0.9368368
96352,431500,1160500,0.9488875
96353,432500,1160500,0.9599797
96354,433500,1160500,0.9845203
96355,434500,1160500,0.9949171
96356,435500,1160500,1.01092
96357,436500,1160500,1.020658
96358,437500,1160500,1.012254
96359,438500,1160500,1.012843
96360,439500,1160500,1.007855
96361,440500,1160500,1.009577
96362,441500,1160500,1.074334
96363,442500,1160500,1.001026
96364,443500,1160500,0.9937506
96365,444500,1160500,1.017299
96366,445500,1160500,1.058427
96367,446500,1160500,1.077614
96368,447500,1160500,1.084294
96369,448500,1160500,1.07033
96370,449500,1160500,1.044409
96371,450500,1160500,1.043407
96375,454500,1160500,0.9958286
96376,455500,1160500,0.9717666
97026,415500,1159500,0.7526504
97027,416500,1159500,0.7795295
97028,417500,1159500,0.8021958
97029,418500,1159500,0.8065892
97037,426500,1159500,0.9335854
97038,427500,1159500,0.9295152
97039,428500,1159500,0.9239973
97040,429500,1159500,0.928007
97041,430500,1159500,0.9394792
97042,431500,1159500,0.9564013
97043,432500,1159500,0.9656675
97044,433500,1159500,0.9778045
97045,434500,1159500,0.9945328
97046,435500,1159500,1.018304
97047,436500,1159500,1.026164
97048,437500,1159500,1.014686
97049,438500,1159500,1.018609
97050,439500,1159500,1.021233
97051,440500,1159500,1.021613
97052,441500,1159500,1.086702
97053,442500,1159500,1.01756
97054,443500,1159500,1.013886
97055,444500,1159500,1.032388
97056,445500,1159500,1.056939
97057,446500,1159500,1.081069
97058,447500,1159500,1.0717
97059,448500,1159500,1.061438
97060,449500,1159500,1.067484
97061,450500,1159500,1.055792
97717,416500,1158500,0.7643967
97718,417500,1158500,0.7834362
97719,418500,1158500,0.7998824
97720,419500,1158500,0.8293656
97721,420500,1158500,0.8362741
97722,421500,1158500,0.8262435
97723,422500,1158500,0.8504963
97725,424500,1158500,0.9192892
97726,425500,1158500,0.9658435
97727,426500,1158500,0.9539896
97728,427500,1158500,0.9438286
97729,428500,1158500,0.9248463
97730,429500,1158500,0.9232342
97731,430500,1158500,0.9344688
97732,431500,1158500,0.9560459
97733,432500,1158500,0.9808778
97734,433500,1158500,0.9948553
97735,434500,1158500,1.006284
97736,435500,1158500,1.041639
97737,436500,1158500,1.044091
97738,437500,1158500,1.030851
97739,438500,1158500,1.043221
97740,439500,1158500,1.04443
97741,440500,1158500,1.047496
97742,441500,1158500,1.101267
97743,442500,1158500,1.077883
97744,443500,1158500,1.058655
97745,444500,1158500,1.072614
97746,445500,1158500,1.08875
97747,446500,1158500,1.092357
97748,447500,1158500,1.093096
97749,448500,1158500,1.09348
97750,449500,1158500,1.11387
97751,450500,1158500,1.109739
97752,451500,1158500,1.083022
98408,417500,1157500,0.7906403
98409,418500,1157500,0.8170205
98410,419500,1157500,0.8448018
98411,420500,1157500,0.8468739
98412,421500,1157500,0.8488496
98413,422500,1157500,0.8515646
98414,423500,1157500,0.8739672
98415,424500,1157500,1.057028
98416,425500,1157500,0.9392476
98417,426500,1157500,0.9463691
98418,427500,1157500,0.9246727
98419,428500,1157500,0.9175577
98420,429500,1157500,0.9172285
98421,430500,1157500,0.929391
98422,431500,1157500,0.9610241
98423,432500,1157500,0.9790359
98424,433500,1157500,0.9997286
98425,434500,1157500,1.036471
98426,435500,1157500,1.053767
98427,436500,1157500,1.045146
98428,437500,1157500,1.03964
98429,438500,1157500,1.056817
98430,439500,1157500,1.070495
98431,440500,1157500,1.074531
98432,441500,1157500,1.087769
98433,442500,1157500,1.160018
98434,443500,1157500,1.097869
98435,444500,1157500,1.102269
98436,445500,1157500,1.117563
98437,446500,1157500,1.120409
98438,447500,1157500,1.127147
98439,448500,1157500,1.137902
98440,449500,1157500,1.138692
98441,450500,1157500,1.142613
99097,416500,1156500,0.7587344
99098,417500,1156500,0.780575
99099,418500,1156500,0.7926488
99100,419500,1156500,0.8127998
99101,420500,1156500,0.8253672
99102,421500,1156500,0.8263259
99103,422500,1156500,0.840472
99104,423500,1156500,0.8637061
99105,424500,1156500,0.9044178
99106,425500,1156500,0.8854169
99107,426500,1156500,0.9083062
99108,427500,1156500,0.8966401
99109,428500,1156500,0.904143
99110,429500,1156500,0.9083878
99111,430500,1156500,0.9294141
99112,431500,1156500,0.9648414
99113,432500,1156500,0.9906905
99114,433500,1156500,1.025742
99115,434500,1156500,1.022166
99116,435500,1156500,1.061064
99117,436500,1156500,1.044665
99118,437500,1156500,1.052754
99119,438500,1156500,1.074376
99120,439500,1156500,1.103801
99121,440500,1156500,1.127494
99122,441500,1156500,1.150196
99123,442500,1156500,1.205463
99124,443500,1156500,1.13188
99125,444500,1156500,1.138368
99126,445500,1156500,1.150538
99127,446500,1156500,1.160877
99128,447500,1156500,1.168499
99129,448500,1156500,1.170072
99787,416500,1155500,0.7548699
99788,417500,1155500,0.7659552
99789,418500,1155500,0.7751604
99790,419500,1155500,0.7863101
99791,420500,1155500,0.8004211
99792,421500,1155500,0.8203791
99793,422500,1155500,0.8285651
99794,423500,1155500,0.8450027
99795,424500,1155500,0.8606675
99796,425500,1155500,0.8689981
99797,426500,1155500,0.8729296
99798,427500,1155500,0.881897
99799,428500,1155500,0.8887377
99800,429500,1155500,0.896894
99801,430500,1155500,0.91795
99802,431500,1155500,0.9635874
99803,432500,1155500,1.007683
99804,433500,1155500,1.044614
99805,434500,1155500,1.081025
99806,435500,1155500,1.047207
99807,436500,1155500,1.050094
99808,437500,1155500,1.064213
99809,438500,1155500,1.090715
99810,439500,1155500,1.118848
99811,440500,1155500,1.163942
99812,441500,1155500,1.207142
99813,442500,1155500,1.180786
99814,443500,1155500,1.149956
99815,444500,1155500,1.16485
99816,445500,1155500,1.188185
99817,446500,1155500,1.208758
99818,447500,1155500,1.196884
99819,448500,1155500,1.191431
99820,449500,1155500,1.218402
100478,417500,1154500,0.7643849
100479,418500,1154500,0.7718897
100480,419500,1154500,0.7817696
100481,420500,1154500,0.7929094
100482,421500,1154500,0.813301
100483,422500,1154500,0.823481
100484,423500,1154500,0.8319578
100485,424500,1154500,0.8416718
100486,425500,1154500,0.8515922
100487,426500,1154500,0.8631766
100488,427500,1154500,0.8775799
